"id","trial","center.N","rmse.N","rmse.V","valid.newtons","valid.volts","block","order"
217,6,15.4773899813472,2.52499412046941,0.0963774999224935,0.5592,0.5592,"Second",20
217,7,15.4773899813472,7.12196669302379,0.271841165427069,0.3232,0.3232,"Second",20
217,8,15.4773899813472,5.55079075302845,0.211870329135786,0.3508,0.3508,"Second",20
217,9,15.4773899813472,3.84735895866746,0.1468513667952,0.396,0.396,"Second",20
217,10,15.4773899813472,7.62425268011723,0.291013118062416,0.1972,0.1972,"Second",20
362,1,10.2242071476865,2.12248735046257,0.0810140597145912,0.3448,0.3448,"First",21
362,2,10.2242071476865,1.07718493565704,0.0411154981356937,0.7448,0.7448,"First",21
362,3,10.2242071476865,2.45413767173945,0.0936729520874634,0.5404,0.5404,"First",21
362,4,10.2242071476865,2.21657442664565,0.0846053065630614,0.3416,0.3416,"First",21
362,5,10.2242071476865,3.12867020434057,0.119419451289766,0.488,0.488,"First",21
362,6,10.2242071476865,1.92643452404146,0.073530841789437,0.524,0.524,"First",21
362,7,10.2242071476865,1.60335815249555,0.0611992118972308,0.5076,0.5076,"First",21
362,8,10.2242071476865,2.31669607089935,0.0884268892285718,0.4396,0.4396,"First",21
362,9,10.2242071476865,1.64959694249243,0.0629641185729388,0.5004,0.5004,"First",21
362,10,10.2242071476865,1.01169543194608,0.038615803349215,0.7656,0.7656,"First",21
876,1,8.06173217164681,2.1232255920046,0.0810422379481888,0.6548,0.6548,"Second",22
876,2,8.06173217164681,4.87057711092767,0.18590698541653,0.052,0.052,"Second",22
876,3,8.06173217164681,3.50618991422671,0.133829150510581,0.3584,0.3584,"Second",22
876,4,8.06173217164681,4.39150308692147,0.167621019387056,0.1416,0.1416,"Second",22
876,5,8.06173217164681,4.5576020494398,0.17396091642581,0.0688,0.0688,"Second",22
876,6,8.06173217164681,4.45925629342739,0.17020711834144,0.1764,0.1764,"Second",22
876,7,8.06173217164681,3.67481301572077,0.1402653924089,0.1524,0.1524,"Second",22
876,8,8.06173217164681,5.16005370326908,0.196956132038211,0.0776,0.0776,"Second",22
876,9,8.06173217164681,6.07200611096607,0.231764804418721,0.0424,0.0424,"Second",22
876,10,8.06173217164681,6.48865844451038,0.247668172239795,0.0028,0.0028,"Second",22
918,1,4.04279298539573,1.65157777663049,0.0630397258151263,0.4356,0.4356,"Second",23
918,2,4.04279298539573,1.87407519536131,0.0715323178503498,0.2004,0.2004,"Second",23
918,3,4.04279298539573,1.21581639302708,0.0464069770993963,0.6156,0.6156,"Second",23
918,4,4.04279298539573,0.403681177355975,0.0154082666268169,0.7588,0.7588,"Second",23
918,5,4.04279298539573,3.92423023007841,0.149785496777679,0.5156,0.5156,"Second",23
918,6,4.04279298539573,1.68425353904354,0.0642869399230331,0.596,0.596,"Second",23
918,7,4.04279298539573,0.414049557502415,0.0158040214322079,0.7792,0.7792,"Second",23
918,8,4.04279298539573,1.63222683175288,0.0623011119414056,0.4352,0.4352,"Second",23
918,9,4.04279298539573,2.43534362648253,0.0929555947357735,0.5032,0.5032,"Second",23
918,10,4.04279298539573,0.456431907840781,0.0174217301362946,0.71,0.71,"Second",23
912,1,8.18073629513434,1.23510970023727,0.0471433909781774,0.7164,0.7164,"First",24
912,2,8.18073629513434,0.650875549958241,0.0248435264688821,0.8868,0.8868,"First",24
912,3,8.18073629513434,0.579612424787969,0.0221234560398477,0.9328,0.9328,"First",24
912,4,8.18073629513434,0.75411429342179,0.0287840869278137,0.854,0.854,"First",24
912,5,8.18073629513434,0.758479128232705,0.0289506900352191,0.8544,0.8544,"First",24
912,6,8.18073629513434,0.458702867252659,0.0175084112848834,0.9616,0.9616,"First",24
912,7,8.18073629513434,0.788536874486278,0.0300979760481804,0.8236,0.8236,"First",24
912,8,8.18073629513434,0.75637868418331,0.0288705173549872,0.8448,0.8448,"First",24
912,9,8.18073629513434,0.938422188555601,0.0358190079222719,0.7692,0.7692,"First",24
912,10,8.18073629513434,1.2607224299011,0.048121013393683,0.614,0.614,"First",24
176,1,13.4543194166093,1.15054323099802,0.043915539944197,0.9132,0.9132,"Second",25
176,2,13.4543194166093,1.55204141466187,0.0592404830207974,0.8556,0.8556,"Second",25
176,3,13.4543194166093,0.934742023641577,0.0356785382511385,0.9036,0.9036,"Second",25
176,4,13.4543194166093,0.524623350362776,0.020024556294621,0.9984,0.9984,"Second",25
176,5,13.4543194166093,2.21549686322658,0.0845641766184426,0.8332,0.8332,"Second",25
176,6,13.4543194166093,2.46032186993805,0.0939089991960781,0.6988,0.6988,"Second",25
176,7,13.4543194166093,0.676924534356871,0.0258378004640204,0.9796,0.9796,"Second",25
176,8,13.4543194166093,6.85794348817585,0.26176355922653,0.252,0.252,"Second",25
176,9,13.4543194166093,1.16339855486349,0.0444062198886786,0.8828,0.8828,"Second",25
176,10,13.4543194166093,0.516549267663456,0.0197163734365226,1,1,"Second",25
53,1,11.2102413770413,8.66810400237794,0.330856292315658,0.0396,0.0396,"First",26
53,2,11.2102413770413,3.31657614135281,0.126591707368709,0.3988,0.3988,"First",26
53,3,11.2102413770413,1.02506171499513,0.0391259862970012,0.9128,0.9128,"First",26
53,4,11.2102413770413,3.10603751497647,0.118555575211896,0.474,0.474,"First",26
53,5,11.2102413770413,1.49885975876398,0.0572105713486765,0.7828,0.7828,"First",26
53,6,11.2102413770413,0.561052509078455,0.0214150352715163,0.9836,0.9836,"First",26
