,Subject,Trial,variable,value
3434,S1007,tr4,6,1.1112049822683954
3435,S1007,tr5,6,1.1608675374202022
3436,S1007,tr6,6,1.319677576606052
3437,S1007,tr7,6,1.0565977292685171
3438,S1007,tr8,6,1.3021191767073363
3439,S1007,tr9,6,1.257230260438315
3440,S1009,tr1,6,1.5317141358479547
3441,S1009,tr10,6,1.4713246741981492
3442,S1009,tr2,6,1.4549281608528717
3443,S1009,tr3,6,1.5721392561859218
3444,S1009,tr4,6,1.2623694047919665
3445,S1009,tr5,6,1.0380233397313718
3446,S1009,tr6,6,1.104579003264563
3447,S1009,tr7,6,1.3884013265881776
3448,S1009,tr8,6,1.4175802775215398
3449,S1009,tr9,6,1.5217379585565165
3450,S1010,tr1,6,1.2421823877096412
3451,S1010,tr10,6,0.9745842021480966
3452,S1010,tr2,6,0.7382339723596629
3453,S1010,tr3,6,1.0334832928027926
3454,S1010,tr4,6,0.5799708422763173
3455,S1010,tr5,6,0.29952618869167175
3456,S1010,tr6,6,1.0088384400481474
3457,S1010,tr7,6,0.49518420928592494
3458,S1010,tr8,6,1.0147184969545877
3459,S1010,tr9,6,0.5098535351638033
3460,S1011,tr1,6,0.8782715238215094
3461,S1011,tr10,6,0.8255018952024876
3462,S1011,tr2,6,0.8088282522087515
3463,S1011,tr3,6,0.7408295648634039
3464,S1011,tr4,6,1.041880577988536
3465,S1011,tr5,6,0.7389523555976725
3466,S1011,tr6,6,0.8823168102271935
3467,S1011,tr7,6,0.9298448174368285
3468,S1011,tr8,6,0.8725487207865296
3469,S1011,tr9,6,1.0376827955223196
3470,S1012,tr1,6,0.210468293799148
3471,S1012,tr10,6,1.19574601232127
3472,S1012,tr2,6,0.8788284620797975
3473,S1012,tr3,6,0.31739433885996776
3474,S1012,tr4,6,1.1138089122885204
3475,S1012,tr5,6,1.0600393980779395
3476,S1012,tr6,6,1.3159940471053275
3477,S1012,tr7,6,0.8560654544361116
3478,S1012,tr8,6,1.1574863010361565
3479,S1012,tr9,6,1.0999263493039786
3480,S1013,tr1,6,1.0118097715134045
3481,S1013,tr10,6,0.6193803912721747
3482,S1013,tr2,6,0.8658442913043889
3483,S1013,tr3,6,0.6158036777919035
3484,S1013,tr4,6,0.6391329591857207
3485,S1013,tr5,6,0.5603381152074798
3486,S1013,tr6,6,0.6361101769326586
3487,S1013,tr7,6,0.4510174908528962
3488,S1013,tr8,6,0.3534217025801395
3489,S1013,tr9,6,0.8568250751346841
3490,S1014,tr1,6,0.29254610198871417
3491,S1014,tr10,6,0.5899379378230227
3492,S1014,tr2,6,0.8673281216579743
3493,S1014,tr3,6,0.8903846558583216
3494,S1014,tr4,6,0.8798841221399174
3495,S1014,tr5,6,0.9958905126174555
3496,S1014,tr6,6,0.7722115700703596
3497,S1014,tr7,6,0.7056429686551317
3498,S1014,tr8,6,0.8482258949175372
3499,S1014,tr9,6,0.4111717116276996
3500,S1015,tr1,6,0.7690115378113371
3501,S1015,tr10,6,0.6826545574622552
3502,S1015,tr2,6,0.9611964596927156
3503,S1015,tr3,6,1.110424206037712
3504,S1015,tr4,6,1.124785083107325
3505,S1015,tr5,6,0.6340671824264813
3506,S1015,tr6,6,0.7426457182647936
3507,S1015,tr7,6,0.6988474584476195
3508,S1015,tr8,6,0.4467199203086863
3509,S1015,tr9,6,0.8009771868140356
3510,S1016,tr1,6,0.5030125310966015
3511,S1016,tr10,6,0.17248345109952984
3512,S1016,tr2,6,0.5061110769700001
3513,S1016,tr3,6,0.5198239312700967
3514,S1016,tr4,6,0.6189470278909384
3515,S1016,tr5,6,0.5545137073618105
3516,S1016,tr6,6,0.5096139613686033
3517,S1016,tr7,6,0.6950289237314919
3518,S1016,tr8,6,0.6158752154990643
3519,S1016,tr9,6,1.2953593474357363
3520,S1017,tr1,6,0.8352106199233832
3521,S1017,tr10,6,0.6384924623990036
3522,S1017,tr2,6,1.3169351713085413
3523,S1017,tr3,6,0.6600502542392399
3524,S1017,tr4,6,0.8292987439355287
3525,S1017,tr5,6,1.004070368792918
3526,S1017,tr6,6,0.8465178854238553
3527,S1017,tr7,6,0.582089606008445
3528,S1017,tr8,6,0.8352912511315926
3529,S1017,tr9,6,0.9337994936842064
3530,S1018,tr1,6,0.8498520326837046
3531,S1018,tr10,6,1.1439243526842584
3532,S1018,tr2,6,1.089893323826212
3533,S1018,tr3,6,0.4341254969333418
3534,S1018,tr4,6,0.816977741080427
3535,S1018,tr5,6,0.4365213224801332
3536,S1018,tr6,6,0.7336779901421103
3537,S1018,tr7,6,0.7764991389309388
3538,S1018,tr8,6,0.7602004418729413
3539,S1018,tr9,6,1.0580889755177094
3540,S1019,tr1,6,0.3694197867853549
3541,S1019,tr10,6,0.7160308698337375
3542,S1019,tr2,6,0.8660983111169911
3543,S1019,tr3,6,0.5162285979947372
3544,S1019,tr4,6,0.6073479243555754
3545,S1019,tr5,6,0.6377862198065913
3546,S1019,tr6,6,0.6995167732993931
3547,S1019,tr7,6,0.7322114147659787
3548,S1019,tr8,6,0.7677861480565082
3549,S1019,tr9,6,0.5893700399075129
3550,S1020,tr1,6,0.9682411263095331
3551,S1020,tr10,6,1.1232330377729407
3552,S1020,tr2,6,1.2167745853100909
3553,S1020,tr3,6,1.3479519302878582
3554,S1020,tr4,6,1.180453370637246
3555,S1020,tr5,6,1.2281254412160822
3556,S1020,tr6,6,1.237965685666656
3557,S1020,tr7,6,1.3301429075003952
3558,S1020,tr8,6,1.0680478948104788
3559,S1020,tr9,6,0.994450466990874
3560,S1021,tr1,6,1.0481498010554684
3561,S1021,tr10,6,1.2200513950798997
3562,S1021,tr2,6,0.6444353766251859
3563,S1021,tr3,6,0.9132840832350742
3564,S1021,tr4,6,1.1160733908453444
3565,S1021,tr5,6,0.3316975760905291
3566,S1021,tr6,6,0.4264051164488886
3567,S1021,tr7,6,1.1360999307883235
3568,S1021,tr8,6,0.28317749108634893
3569,S1021,tr9,6,0.8092398072893721
3570,S1022,tr1,6,0.35390870972067834
3571,S1022,tr10,6,1.1027195562544323
3572,S1022,tr2,6,0.41737836763812647
3573,S1022,tr3,6,0.6550691023866707
3574,S1022,tr4,6,0.5205158292710069
3575,S1022,tr5,6,0.8760805725883456
3576,S1022,tr6,6,1.345212157798187
3577,S1022,tr7,6,0.6511941024300307
3578,S1022,tr8,6,0.6246184975495925
3579,S1022,tr9,6,0.5030366162942952
3580,S1023,tr1,6,0.9201139957360813
3581,S1023,tr10,6,1.0311603661938618
3582,S1023,tr2,6,0.4076205367895662
3583,S1023,tr3,6,0.8499240366983957
3584,S1023,tr4,6,0.7221975157737915
3585,S1023,tr5,6,0.6342441879167933
3586,S1023,tr6,6,0.7224232824410759
3587,S1023,tr7,6,0.9991136210650328
3588,S1023,tr8,6,0.3882543137001672
3589,S1023,tr9,6,0.5525145297989493
3590,S1024,tr1,6,0.24868322741647092
3591,S1024,tr10,6,0.1861797405871081
3592,S1024,tr2,6,1.362993903022915
3593,S1024,tr3,6,0.11565406871035658
3594,S1024,tr4,6,0.8369290667985075
3595,S1024,tr5,6,0.5403505199023968
3596,S1024,tr6,6,0.8706117248169933
3597,S1024,tr7,6,0.6261642385188173
3598,S1024,tr8,6,0.6539551434272494
3599,S1024,tr9,6,0.3288032406244477
3600,S1025,tr1,6,0.6315784315879523
3601,S1025,tr10,6,0.7956869578580849
3602,S1025,tr2,6,0.5854089821879136
3603,S1025,tr3,6,0.4809099688158026
3604,S1025,tr4,6,0.4405143882617464
3605,S1025,tr5,6,0.35090733922134165
3606,S1025,tr6,6,0.5119190700770215
3607,S1025,tr7,6,0.3702742936185862
3608,S1025,tr8,6,0.43571382809165654
3609,S1025,tr9,6,0.6764222514133512
3610,S1026,tr1,6,0.56577140707401
3611,S1026,tr10,6,0.7227269971648078
3612,S1026,tr2,6,1.0644121704567415
3613,S1026,tr3,6,0.8097077623130113
3614,S1026,tr4,6,0.914621603926777
3615,S1026,tr5,6,0.17617778477572185
3616,S1026,tr6,6,1.1147763601338776
3617,S1026,tr7,6,0.8098961603810174
3618,S1026,tr8,6,0.8632245562553201
3619,S1026,tr9,6,0.6648995450409773
3620,S1027,tr1,6,1.530471401686226
3621,S1027,tr10,6,1.355411226902611
3622,S1027,tr2,6,0.43364763392192546
3623,S1027,tr3,6,1.073329397494522
3624,S1027,tr4,6,1.2492131226172662
3625,S1027,tr5,6,0.4824848137208357
3626,S1027,tr6,6,0.4468780312576363
3627,S1027,tr7,6,1.421911996732784
3628,S1027,tr8,6,0.3278438033979912
3629,S1027,tr9,6,0.7950232638631288
3630,S1028,tr1,6,0.3613511350031358
3631,S1028,tr10,6,0.8597561216942778
3632,S1028,tr2,6,1.1875421872274095
3633,S1028,tr3,6,1.1802652710253592
3634,S1028,tr4,6,1.1704192022411732
3635,S1028,tr5,6,1.0173302950350462
3636,S1028,tr6,6,1.164425965107374
3637,S1028,tr7,6,1.1456493829405372
3638,S1028,tr8,6,0.9276404898401465
3639,S1028,tr9,6,0.8801118571590862
3640,S1029,tr1,6,0.8373392718616257
3641,S1029,tr10,6,0.6513874944464657
3642,S1029,tr2,6,0.8838873078194958
3643,S1029,tr3,6,0.8419497758303098
3644,S1029,tr4,6,0.6037718702630118
3645,S1029,tr5,6,1.006089656554088
3646,S1029,tr6,6,0.8844925066307537
3647,S1029,tr7,6,0.8811421798957124
3648,S1029,tr8,6,0.4416752865465229
3649,S1029,tr9,6,0.7609547855686093
3650,S1030,tr1,6,0.5411502621782618
3651,S1030,tr10,6,0.6730040095627561
3652,S1030,tr2,6,0.7903134646648498
3653,S1030,tr3,6,0.9374975184202725
3654,S1030,tr4,6,0.8074725315510382
3655,S1030,tr5,6,0.5508528761228572
3656,S1030,tr6,6,0.565026294904
3657,S1030,tr7,6,0.5162510973492349
3658,S1030,tr8,6,0.5697005744438262
3659,S1030,tr9,6,0.6543914475449711
3660,S1031,tr1,6,1.3911654309232406
3661,S1031,tr10,6,0.42871182662406054
3662,S1031,tr2,6,1.2505648128151505
3663,S1031,tr3,6,0.9711229118666611
3664,S1031,tr4,6,0.9017535416273443
3665,S1031,tr5,6,1.0824747889315682
3666,S1031,tr6,6,1.1185314624238745
3667,S1031,tr7,6,1.1015318414006074
3668,S1031,tr8,6,1.2140268609205815
3669,S1031,tr9,6,0.3778022167012446
3670,S1032,tr1,6,0.1729831557526837
3671,S1032,tr10,6,1.4753617478305439
3672,S1032,tr2,6,1.5275410607567466
3673,S1032,tr3,6,1.2429339695491817
3674,S1032,tr4,6,1.4605324418012786
3675,S1032,tr5,6,1.4990732161916982
3676,S1032,tr6,6,1.3207982859641965
3677,S1032,tr7,6,1.2909913786410396
3678,S1032,tr8,6,1.4567926524013886
3679,S1032,tr9,6,1.3792158813397348
3680,S1033,tr1,6,1.3100789327142897
3681,S1033,tr10,6,0.46090214443318667
3682,S1033,tr2,6,0.8989454642442511
3683,S1033,tr3,6,0.47420144435859435
3684,S1033,tr4,6,0.6150119440660535
3685,S1033,tr5,6,0.9533939858786635
3686,S1033,tr6,6,1.3776946625158057
3687,S1033,tr7,6,0.8431230816940217
3688,S1033,tr8,6,0.41851129267640425
3689,S1033,tr9,6,0.6590100217194838
3690,S1034,tr1,6,0.6008607627847845
3691,S1034,tr10,6,0.7643548923764496
3692,S1034,tr2,6,0.8459522633217099
3693,S1034,tr3,6,0.604899970933284
3694,S1034,tr4,6,0.6992534430932614
3695,S1034,tr5,6,1.1863696317995236
3696,S1034,tr6,6,0.9591021470277791
3697,S1034,tr7,6,0.4903880919786825
3698,S1034,tr8,6,0.9430974759119676
3699,S1034,tr9,6,0.20390961396429047
3700,S1035,tr1,6,0.4411973671063183
3701,S1035,tr10,6,1.092045254893367
3702,S1035,tr2,6,0.9795987227570395
3703,S1035,tr3,6,0.9640153599024327
3704,S1035,tr4,6,1.0290960870622365
3705,S1035,tr5,6,1.0824831876864658
3706,S1035,tr6,6,1.0160854623978501
3707,S1035,tr7,6,1.0239234616679564
3708,S1035,tr8,6,1.09478630090997
3709,S1035,tr9,6,1.0403790001549442
3710,S1036,tr1,6,0.32984977251540665
3711,S1036,tr10,6,0.6499021530609996
3712,S1036,tr2,6,0.6078750527723518
3713,S1036,tr3,6,0.7707760830761171
3714,S1036,tr4,6,0.7413147540983557
3715,S1036,tr5,6,0.570632722761268
3716,S1036,tr6,6,0.7524280359362076
3717,S1036,tr7,6,0.6963637721876678
3718,S1036,tr8,6,0.5748856627405582
3719,S1036,tr9,6,0.557476955960385
3720,S1037,tr1,6,0.9407825858907517
3721,S1037,tr10,6,0.22237819068289572
3722,S1037,tr2,6,0.967905095781724
3723,S1037,tr3,6,1.1841839329734039
3724,S1037,tr4,6,1.0064278956890644
3725,S1037,tr5,6,1.0905864030392527
3726,S1037,tr6,6,0.7520421804381356
3727,S1037,tr7,6,0.9302788835598708
3728,S1037,tr8,6,0.8649965557523037
3729,S1037,tr9,6,0.44490350924844024
3730,S1038,tr1,6,0.41838692354049734
3731,S1038,tr10,6,1.342422994766667
3732,S1038,tr2,6,0.8204911778339601
3733,S1038,tr3,6,0.7473998112897906
3734,S1038,tr4,6,1.2827373823445931
3735,S1038,tr5,6,0.924670737511505
3736,S1038,tr6,6,1.3877367101983396
3737,S1038,tr7,6,0.94830964400513
3738,S1038,tr8,6,1.510696463565607
3739,S1038,tr9,6,1.1902122840009828
3740,S1039,tr1,6,0.6507406805849254
3741,S1039,tr10,6,0.3212816577756251
3742,S1039,tr2,6,0.5443752691931172
3743,S1039,tr3,6,0.6585058243405526
3744,S1039,tr4,6,0.44601011307885013
3745,S1039,tr5,6,0.5085341033847339
3746,S1039,tr6,6,0.686467838415304
3747,S1039,tr7,6,0.5866470791430123
3748,S1039,tr8,6,0.5426778294425906
3749,S1039,tr9,6,0.49996410322126306
3750,S1040,tr1,6,0.3817413659121804
3751,S1040,tr10,6,0.8454148543204751
3752,S1040,tr2,6,0.3028413952363526
3753,S1040,tr3,6,0.5210512885036421
3754,S1040,tr4,6,0.31959741945418646
3755,S1040,tr5,6,0.8144332765184106
3756,S1040,tr6,6,0.5660107958698131
3757,S1040,tr7,6,1.1122390263188657
3758,S1040,tr8,6,0.9393693987527291
3759,S1040,tr9,6,1.1654808004401886
3760,S1041,tr1,6,1.2589018999431658
3761,S1041,tr10,6,1.1840440463565098
3762,S1041,tr2,6,1.218672213075799
3763,S1041,tr3,6,1.034078420089097
3764,S1041,tr4,6,1.082958652514607
3765,S1041,tr5,6,1.450656617311207
3766,S1041,tr6,6,1.23229660030841
3767,S1041,tr7,6,0.7253606433663651
3768,S1041,tr8,6,1.034148960112628
3769,S1041,tr9,6,1.1649572219788351
3770,S1042,tr1,6,0.2845759285882307
3771,S1042,tr10,6,1.4324342735539655
3772,S1042,tr2,6,0.22881172798236388
3773,S1042,tr3,6,1.3129412659725803
3774,S1042,tr4,6,1.3744362103102779
3775,S1042,tr5,6,1.1415232388968886
3776,S1042,tr6,6,1.3877060552713232
3777,S1042,tr7,6,1.4640337949402837
3778,S1042,tr8,6,1.1175142962173068
3779,S1042,tr9,6,1.2475475655762387
3780,S1043,tr1,6,1.116754483381608
3781,S1043,tr10,6,1.0897972052480438
3782,S1043,tr2,6,1.1156473667004372
3783,S1043,tr3,6,1.24590497554637
3784,S1043,tr4,6,1.0591812301907144
3785,S1043,tr5,6,1.1934392051829843
3786,S1043,tr6,6,1.1687608606242226
3787,S1043,tr7,6,1.3270647945010698
3788,S1043,tr8,6,1.1932743219686395
3789,S1043,tr9,6,1.1093966663528179
3790,S1044,tr1,6,0.6474359217633058
3791,S1044,tr10,6,1.3036735223497453
3792,S1044,tr2,6,0.7491109949076126
3793,S1044,tr3,6,1.3485008794028193
3794,S1044,tr4,6,0.9387752343284773
3795,S1044,tr5,6,1.41550358579589
3796,S1044,tr6,6,0.4140540335301128
3797,S1044,tr7,6,1.2825552137397724
3798,S1044,tr8,6,1.313425776114293
3799,S1044,tr9,6,1.1922008743433314
3800,S1045,tr1,6,1.2245869945048105
3801,S1045,tr10,6,1.0087800122718713
3802,S1045,tr2,6,0.5064102843228077
3803,S1045,tr3,6,0.3123585887772903
3804,S1045,tr4,6,0.26072258267138176
3805,S1045,tr5,6,0.5167770561459611
3806,S1045,tr6,6,0.9402221762911174
3807,S1045,tr7,6,0.2851517695102443
3808,S1045,tr8,6,0.2600575150789109
3809,S1045,tr9,6,0.1284895304764191
3810,S1046,tr1,6,0.4142738197979203
3811,S1046,tr10,6,1.5142447228612246
3812,S1046,tr2,6,0.6285568918174944
3813,S1046,tr3,6,0.4697057251683088
3814,S1046,tr4,6,1.3559710140912138
3815,S1046,tr5,6,1.3778151328207666
3816,S1046,tr6,6,1.273279391062802
3817,S1046,tr7,6,1.2897385078272146
3818,S1046,tr8,6,1.3316334507131942
3819,S1046,tr9,6,1.4077352262913974
3820,S1047,tr1,6,1.264173785686615
3821,S1047,tr10,6,1.0125220095190592
3822,S1047,tr2,6,1.461240645107456
3823,S1047,tr3,6,1.2518898673660992
3824,S1047,tr4,6,1.3079678260029295
3825,S1047,tr5,6,1.3174981422068053
3826,S1047,tr6,6,1.2652989973356752
3827,S1047,tr7,6,1.212247020676181
3828,S1047,tr8,6,0.9145707748432823
3829,S1047,tr9,6,1.330459697301748
3830,S11,tr1,6,0.6215851589437229
3831,S11,tr10,6,0.7870776833777704
3832,S11,tr2,6,1.0228400553995074
3833,S11,tr3,6,1.0613990876896315
3834,S11,tr4,6,0.812554547518285
3835,S11,tr5,6,0.5330138967593042
3836,S11,tr6,6,1.2014275277975663
3837,S11,tr7,6,0.7807933574182011
3838,S11,tr8,6,1.0148097735437112
3839,S11,tr9,6,0.9920039132374767
3840,S12,tr1,6,0.8112060536195076
3841,S12,tr10,6,1.1957139584696421
3842,S12,tr2,6,1.0658653175396957
3843,S12,tr3,6,1.1771580635761683
3844,S12,tr4,6,1.2760819784724335
3845,S12,tr5,6,1.1088581200747099
3846,S12,tr6,6,1.141120109742339
3847,S12,tr7,6,1.1868342679386885
3848,S12,tr8,6,1.176263338752471
3849,S12,tr9,6,1.3753910815708874
3850,S13,tr1,6,0.20702743881522215
3851,S13,tr10,6,0.39901228100879726
3852,S13,tr2,6,0.8596486320604081
3853,S13,tr3,6,0.7227551884753399
3854,S13,tr4,6,0.9484842697708714
3855,S13,tr5,6,0.15964100113764357
3856,S13,tr6,6,0.15303443479287057
3857,S13,tr7,6,0.5490698919182553
3858,S13,tr8,6,0.6616354791047202
3859,S13,tr9,6,0.25330504160802914
3860,S14,tr1,6,0.8107503455089204
3861,S14,tr10,6,0.6094845214316489
3862,S14,tr2,6,0.5076981521061262
3863,S14,tr3,6,0.5317066726753685
3864,S14,tr4,6,0.632941734736715
3865,S14,tr5,6,0.7014310897216793
3866,S14,tr6,6,0.8017467169998833
3867,S14,tr7,6,1.0622035536472274
3868,S14,tr8,6,0.4494148174071609
3869,S14,tr9,6,0.9970110624354062
3870,S15,tr1,6,1.6494202860439182
3871,S15,tr10,6,1.5300290778946084
3872,S15,tr2,6,1.4608051339282786
3873,S15,tr3,6,1.4563168160020827
3874,S15,tr4,6,1.5435655739695713
3875,S15,tr5,6,1.531784847436713
3876,S15,tr6,6,1.3225181143686984
3877,S15,tr7,6,1.4799493210162245
3878,S15,tr8,6,1.1962134415255303
3879,S15,tr9,6,1.4996391301911383
3880,S16,tr1,6,0.9178400241304528
3881,S16,tr10,6,0.9957370146556704
3882,S16,tr2,6,0.8023373804134047
3883,S16,tr3,6,0.8847340085902715
3884,S16,tr4,6,0.8830599751539502
3885,S16,tr5,6,0.8797201433762442
3886,S16,tr6,6,0.8669737145164781
3887,S16,tr7,6,1.0008762116422847
3888,S16,tr8,6,0.982919516524747
3889,S16,tr9,6,1.076342618088685
3890,S17,tr1,6,0.5552366442765362
3891,S17,tr10,6,0.6995806005856983
3892,S17,tr2,6,0.5784101824104322
3893,S17,tr3,6,0.6261059167458481
3894,S17,tr4,6,0.6059891327812658
3895,S17,tr5,6,0.7194331869439368
3896,S17,tr6,6,0.7558390847659283
3897,S17,tr7,6,0.6886075166515717
3898,S17,tr8,6,0.5993910979540823
3899,S17,tr9,6,0.7244675469154653
3900,S18,tr1,6,1.0730820826837069
3901,S18,tr10,6,0.5094764839737793
3902,S18,tr2,6,0.14562170635879554
3903,S18,tr3,6,1.2060799187961844
3904,S18,tr4,6,1.3188180280331518
3905,S18,tr5,6,1.0299209656282362
3906,S18,tr6,6,0.6897020642809693
3907,S18,tr7,6,0.9693813579867896
3908,S18,tr8,6,0.8262341206776639
3909,S18,tr9,6,1.0430708988753277
3910,S19,tr1,6,1.332156301274244
3911,S19,tr10,6,1.1901003024952335
3912,S19,tr2,6,1.2045074708990318
3913,S19,tr3,6,1.398855393273973
3914,S19,tr4,6,1.2066481687659083
3915,S19,tr5,6,1.4253205295358518
3916,S19,tr6,6,0.9348617493096701
3917,S19,tr7,6,0.6078886920435272
3918,S19,tr8,6,1.135450790477684
3919,S19,tr9,6,1.2908627133753607
3920,S2,tr1,6,1.0724858683844718
3921,S2,tr10,6,1.2464453850053154
3922,S2,tr2,6,1.4916275569858921
3923,S2,tr3,6,1.236361825540355
3924,S2,tr4,6,1.2442520373796904
3925,S2,tr5,6,1.6090222272403636
3926,S2,tr6,6,1.4193639179017927
3927,S2,tr7,6,0.8269993857276816
3928,S2,tr8,6,1.3089651015147303
3929,S2,tr9,6,0.8773119066544198
3930,S20,tr1,6,0.6161751653228843
3931,S20,tr10,6,0.5306482811963952
3932,S20,tr2,6,0.8230063230058222
3933,S20,tr3,6,1.0517951692737069
3934,S20,tr4,6,1.0764848964158742
3935,S20,tr5,6,0.2743327674730182
3936,S20,tr6,6,0.6954320412428149
3937,S20,tr7,6,0.8879526513021027
3938,S20,tr8,6,0.7798130617541518
3939,S20,tr9,6,0.4160166536675212
3940,S21,tr1,6,1.203272322200792
3941,S21,tr10,6,0.8226436676758734
3942,S21,tr2,6,1.19176684307513
3943,S21,tr3,6,1.236127902351881
3944,S21,tr4,6,1.4197111000713354
3945,S21,tr5,6,1.327883840570034
3946,S21,tr6,6,1.1058168364078615
3947,S21,tr7,6,1.2464217037277086
3948,S21,tr8,6,1.2223154232711555
3949,S21,tr9,6,0.14627796523728218
3950,S3,tr1,6,1.2436469773641186
3951,S3,tr10,6,0.8661023543846759
3952,S3,tr2,6,0.9159247368720012
3953,S3,tr3,6,0.8730780464267623
3954,S3,tr4,6,0.44590462452136165
3955,S3,tr5,6,0.9614374695852338
3956,S3,tr6,6,0.5884652737283187
3957,S3,tr7,6,0.9682405737833746
3958,S3,tr8,6,0.8629965691160457
3959,S3,tr9,6,0.8481790486404728
3960,S4,tr1,6,0.3575141695163384
3961,S4,tr10,6,0.9545878631674816
3962,S4,tr2,6,1.2226347268055326
3963,S4,tr3,6,0.5663155131306331
3964,S4,tr4,6,1.1212053626739316
3965,S4,tr5,6,1.1223165189234912
3966,S4,tr6,6,0.16319025631226566
3967,S4,tr7,6,0.22639241445382785
3968,S4,tr8,6,1.0864261050611368
3969,S4,tr9,6,0.9856604373204383
3970,S5,tr1,6,0.19538002637478175
3971,S5,tr10,6,0.9686037945183135
3972,S5,tr2,6,0.8430330225245803
3973,S5,tr3,6,0.2123065106508446
3974,S5,tr4,6,0.6923940133141159
3975,S5,tr5,6,0.5954523665624922
3976,S5,tr6,6,0.6053118349333446
3977,S5,tr7,6,0.4487359487172489
3978,S5,tr8,6,0.27019123490075664
3979,S5,tr9,6,0.4996689668758395
3980,S6,tr1,6,0.12653907957224494
3981,S6,tr10,6,0.9999955879471019
3982,S6,tr2,6,0.46814241914249405
3983,S6,tr3,6,0.7892502880331955
3984,S6,tr4,6,1.1487234706260165
3985,S6,tr5,6,1.0333023011183051
3986,S6,tr6,6,0.9386713486364082
3987,S6,tr7,6,0.9754196894942094
3988,S6,tr8,6,0.9520355226710967
3989,S6,tr9,6,1.007195453090484
3990,S7,tr1,6,0.26865220785250393
3991,S7,tr10,6,0.8202888265584477
3992,S7,tr2,6,0.40494702008495376
3993,S7,tr3,6,0.29151401413024397
3994,S7,tr4,6,1.0494264070357786
3995,S7,tr5,6,0.09902075309460165
3996,S7,tr6,6,0.23082794252299332
3997,S7,tr7,6,0.8745389636718439
3998,S7,tr8,6,0.3481864089210975
3999,S7,tr9,6,0.15053363512406356
4000,S8,tr1,6,0.3361851405813099
4001,S8,tr10,6,1.3716318135989969
4002,S8,tr2,6,1.2535416527416243
4003,S8,tr3,6,0.10675493819452775
4004,S8,tr4,6,0.6095226762713252
4005,S8,tr5,6,1.465265844257479
4006,S8,tr6,6,0.881359727752766
4007,S8,tr7,6,1.325212320896612
4008,S8,tr8,6,1.31118733766756
4009,S8,tr9,6,1.6054314350816044
4010,S9,tr1,6,0.6374139842147272
4011,S9,tr10,6,0.5595886869633585
4012,S9,tr2,6,0.5783031250415002
4013,S9,tr3,6,0.6519158996868296
4014,S9,tr4,6,0.7181160780154847
4015,S9,tr5,6,0.4404544199656402
4016,S9,tr6,6,0.5930391756195833
4017,S9,tr7,6,0.6781150237959239
4018,S9,tr8,6,0.463227274532097
4019,S9,tr9,6,0.5328921205266179
4020,S1,tr1,7,1.4548104202661605
4021,S1,tr10,7,1.2425960686570123
4022,S1,tr2,7,1.2547150608239679
4023,S1,tr3,7,1.2736879977249258
4024,S1,tr4,7,1.139155027807506
4025,S1,tr5,7,1.1363166451703999
4026,S1,tr6,7,1.1439008981341479
4027,S1,tr7,7,1.0868176241094238
4028,S1,tr8,7,0.9643403114036438
4029,S1,tr9,7,1.1240842600415555
4030,S10,tr1,7,0.6718774735624602
4031,S10,tr10,7,0.9546354419431154
4032,S10,tr2,7,0.6465964564570719
4033,S10,tr3,7,0.8354160972857024
4034,S10,tr4,7,0.5436080593159028
4035,S10,tr5,7,0.8892068449851501
4036,S10,tr6,7,1.0515502411202888
4037,S10,tr7,7,0.9860093384385268
4038,S10,tr8,7,1.0233688223290431
4039,S10,tr9,7,0.8130203403574652
4040,S1001,tr1,7,1.3743424106404443
4041,S1001,tr10,7,1.2427566374489138
4042,S1001,tr2,7,1.3140379370855901
4043,S1001,tr3,7,1.11955704631743
4044,S1001,tr4,7,1.1461917012521445
4045,S1001,tr5,7,1.213009141426856
4046,S1001,tr6,7,0.33594936553254856
4047,S1001,tr7,7,0.8261823777129711
4048,S1001,tr8,7,1.2681154631718414
4049,S1001,tr9,7,1.2387881705072554
4050,S1002,tr1,7,0.867497195017754
4051,S1002,tr10,7,0.8000605811103282
4052,S1002,tr2,7,0.8218661076227505
4053,S1002,tr3,7,1.0387367227318125
4054,S1002,tr4,7,0.8750220277686122
4055,S1002,tr5,7,0.8672789364981421
4056,S1002,tr6,7,0.8374622151357147
4057,S1002,tr7,7,0.4587295762871729
4058,S1002,tr8,7,0.7516685980314238
4059,S1002,tr9,7,0.9329963554127562
4060,S1003,tr1,7,0.37733074224610536
4061,S1003,tr10,7,0.611798582346199
4062,S1003,tr2,7,0.654931380541899
4063,S1003,tr3,7,0.15685769269759456
4064,S1003,tr4,7,0.6630171173318444
4065,S1003,tr5,7,0.5233246172768076
4066,S1003,tr6,7,0.5492516327152314
4067,S1003,tr7,7,0.24608076773444126
4068,S1003,tr8,7,0.5950092405662948
4069,S1003,tr9,7,0.5905182645532248
4070,S1004,tr1,7,1.2100434195053884
4071,S1004,tr10,7,1.1800966179913885
4072,S1004,tr2,7,1.399853058399529
4073,S1004,tr3,7,1.1511552185780112
4074,S1004,tr4,7,0.31969183450255
4075,S1004,tr5,7,0.7576518362172916
4076,S1004,tr6,7,0.9986862226346469
4077,S1004,tr7,7,1.301420852734673
4078,S1004,tr8,7,1.2480421501118033
4079,S1004,tr9,7,0.8421020390795028
4080,S1005,tr1,7,0.6626993232864731
4081,S1005,tr10,7,0.691804541928847
4082,S1005,tr2,7,0.6249036221507968
