,Subject,Trial,variable,value
9938,S21,tr8,10,1.3771368843576508
9939,S21,tr9,10,0.20065193653648478
9940,S22,tr1,10,0.8901529956738454
9941,S22,tr10,10,1.6358768110182749
9942,S22,tr2,10,1.3804934753359335
9943,S22,tr3,10,1.3729103105204918
9944,S22,tr4,10,1.524414074983366
9945,S22,tr5,10,1.4154710113671738
9946,S22,tr6,10,1.5436021170959762
9947,S22,tr7,10,1.663563337298354
9948,S22,tr8,10,0.022309978384781666
9949,S22,tr9,10,1.4223993657620069
9950,S23,tr1,10,0.9357575741728945
9951,S23,tr10,10,1.1981101567255439
9952,S23,tr2,10,0.9572852120459284
9953,S23,tr3,10,1.0278888685442367
9954,S23,tr4,10,1.1611817537557803
9955,S23,tr5,10,0.9894050792840605
9956,S23,tr6,10,1.0350364048766556
9957,S23,tr7,10,1.1884246807821999
9958,S23,tr8,10,1.0712449361046716
9959,S23,tr9,10,0.8061525105400067
9960,S24,tr1,10,0.5581531886438267
9961,S24,tr10,10,1.033069836755838
9962,S24,tr2,10,1.3566004460637893
9963,S24,tr3,10,1.29783013550961
9964,S24,tr4,10,1.1732490759363283
9965,S24,tr5,10,1.1960391658976317
9966,S24,tr6,10,0.6849239330462827
9967,S24,tr7,10,0.6500716312906977
9968,S24,tr8,10,0.8309836429453891
9969,S24,tr9,10,1.059977952050508
9970,S25,tr1,10,1.237613788952931
9971,S25,tr10,10,1.3924578568872554
9972,S25,tr2,10,1.4226431186577795
9973,S25,tr3,10,1.2969630247458597
9974,S25,tr4,10,1.4227770575821588
9975,S25,tr5,10,1.2709158454191505
9976,S25,tr6,10,1.3157014872237502
9977,S25,tr7,10,1.2720749232466297
9978,S25,tr8,10,1.4833594769809668
9979,S25,tr9,10,1.5321523139982156
9980,S26,tr1,10,0.5823951042737235
9981,S26,tr10,10,1.105859542353655
9982,S26,tr2,10,1.168152324274747
9983,S26,tr3,10,0.3227828757197023
9984,S26,tr4,10,0.6195340498614318
9985,S26,tr5,10,1.3990390602235265
9986,S26,tr6,10,1.2232267588477592
9987,S26,tr7,10,1.2983207238993548
9988,S26,tr8,10,0.923441877210863
9989,S26,tr9,10,0.9334101077690943
9990,S27,tr1,10,1.3029981543539582
9991,S27,tr10,10,1.520332403787242
9992,S27,tr2,10,1.2532934925898152
9993,S27,tr3,10,1.2658580923907208
9994,S27,tr4,10,1.3054783113051167
9995,S27,tr5,10,1.321039156994615
9996,S27,tr6,10,1.4303678027944318
9997,S27,tr7,10,1.4552105131315656
9998,S27,tr8,10,1.3802790985269604
9999,S27,tr9,10,1.4139678173189367
10000,S28,tr1,10,1.7518737749348428
10001,S28,tr10,10,1.189853227363898
10002,S28,tr2,10,0.8362504993313011
10003,S28,tr3,10,1.2941916905882263
10004,S28,tr4,10,1.0958041319409675
10005,S28,tr5,10,1.2843214784836374
10006,S28,tr6,10,1.299053998115485
10007,S28,tr7,10,1.2367484523524235
10008,S28,tr8,10,1.278551349166572
10009,S28,tr9,10,1.251481403005258
10010,S29,tr1,10,0.9878215152647244
10011,S29,tr10,10,1.149564916109921
10012,S29,tr2,10,1.256120086931208
10013,S29,tr3,10,1.240670786710807
10014,S29,tr4,10,1.144610548614004
10015,S29,tr5,10,1.180777022793724
10016,S29,tr6,10,1.1036841839369385
10017,S29,tr7,10,1.0454415931067906
10018,S29,tr8,10,1.1224857872045961
10019,S29,tr9,10,1.1824361536331005
10020,S3,tr1,10,1.5036076224728299
10021,S3,tr10,10,1.1024314515596276
10022,S3,tr2,10,1.052916036211989
10023,S3,tr3,10,0.9946960350185999
10024,S3,tr4,10,0.554004228626977
10025,S3,tr5,10,1.1246175077369136
10026,S3,tr6,10,0.7773131513260837
10027,S3,tr7,10,1.2753334089964563
10028,S3,tr8,10,1.1304933328491316
10029,S3,tr9,10,1.1128782333490739
10030,S30,tr1,10,1.226843998755313
10031,S30,tr10,10,1.640469265227798
10032,S30,tr2,10,1.040980518081756
10033,S30,tr3,10,1.5541731386317288
10034,S30,tr4,10,1.117739963535928
10035,S30,tr5,10,1.2384292304932878
10036,S30,tr6,10,1.5475149839856719
10037,S30,tr7,10,1.239708993266542
10038,S30,tr8,10,1.392822005807985
10039,S30,tr9,10,1.653017005401702
10040,S4,tr1,10,0.46592667215325034
10041,S4,tr10,10,1.141514741777469
10042,S4,tr2,10,1.4582605553491257
10043,S4,tr3,10,0.7273926703301606
10044,S4,tr4,10,1.3488106654948107
10045,S4,tr5,10,1.3602988039185073
10046,S4,tr6,10,0.22527063863926564
10047,S4,tr7,10,0.30881663744055954
10048,S4,tr8,10,1.3254806921824422
10049,S4,tr9,10,1.1177252475873622
10050,S5,tr1,10,0.25432553919841594
10051,S5,tr10,10,1.1781314010258535
10052,S5,tr2,10,1.0952689078904436
10053,S5,tr3,10,0.2857253581025542
10054,S5,tr4,10,0.9109553688490376
10055,S5,tr5,10,0.8059156167444301
10056,S5,tr6,10,0.7757531647280088
10057,S5,tr7,10,0.6217382095992475
10058,S5,tr8,10,0.3770721201377364
10059,S5,tr9,10,0.6653735225524255
10060,S6,tr1,10,0.16773003063107345
10061,S6,tr10,10,1.283055002889923
10062,S6,tr2,10,0.6073221691095458
10063,S6,tr3,10,1.009976042064578
10064,S6,tr4,10,1.3753849636629216
10065,S6,tr5,10,1.2643714543747258
10066,S6,tr6,10,1.1040085787201654
10067,S6,tr7,10,1.2406753170949847
10068,S6,tr8,10,1.1660408328067597
10069,S6,tr9,10,1.244708743049978
10070,S7,tr1,10,0.35697917359428577
10071,S7,tr10,10,0.9127920141408064
10072,S7,tr2,10,0.5381193640526442
10073,S7,tr3,10,0.36846618570811396
10074,S7,tr4,10,1.1143679615406594
10075,S7,tr5,10,0.11282511733053234
10076,S7,tr6,10,0.29843583730609496
10077,S7,tr7,10,0.996190477119453
10078,S7,tr8,10,0.4328565944048233
10079,S7,tr9,10,0.19968443796515797
10080,S8,tr1,10,0.40001429334145
10081,S8,tr10,10,1.5647585237488195
10082,S8,tr2,10,1.3994369548800059
10083,S8,tr3,10,0.12064891274580845
10084,S8,tr4,10,0.6649212124517355
10085,S8,tr5,10,1.5576497373762523
10086,S8,tr6,10,0.9819620121712569
10087,S8,tr7,10,1.4745972733579313
10088,S8,tr8,10,1.4607324601931948
10089,S8,tr9,10,1.6655701715044733
10090,S9,tr1,10,0.8477206639230562
10091,S9,tr10,10,0.7824529633683278
10092,S9,tr2,10,0.7899078757374239
10093,S9,tr3,10,0.8506242019963632
10094,S9,tr4,10,0.9921886391960641
10095,S9,tr5,10,0.6089252309367752
10096,S9,tr6,10,0.8251328494289863
10097,S9,tr7,10,0.91501402057691
10098,S9,tr8,10,0.6240996812456681
10099,S9,tr9,10,0.7195809660398774
10100,S1,tr1,11,1.703468610680329
10101,S1,tr10,11,1.4290008138504124
10102,S1,tr2,11,1.5224253170681885
10103,S1,tr3,11,1.4890160046829715
10104,S1,tr4,11,1.3074389648420612
10105,S1,tr5,11,1.4161922155621822
10106,S1,tr6,11,1.3654730014678667
10107,S1,tr7,11,1.3401859830733216
10108,S1,tr8,11,1.1830788036003883
10109,S1,tr9,11,1.3645082812432092
10110,S10,tr1,11,0.8655079535721896
10111,S10,tr10,11,1.2355882984581668
10112,S10,tr2,11,0.774318611679083
10113,S10,tr3,11,1.1550330979191707
10114,S10,tr4,11,0.7492613079015494
10115,S10,tr5,11,1.2420138376180474
10116,S10,tr6,11,1.356791781983366
10117,S10,tr7,11,1.303461663443116
10118,S10,tr8,11,1.255933607106806
10119,S10,tr9,11,1.052682669815306
10120,S1001,tr1,11,1.5015850184477504
10121,S1001,tr10,11,1.3908396577655457
10122,S1001,tr2,11,1.5214404119930558
10123,S1001,tr3,11,1.2633208991267533
10124,S1001,tr4,11,1.3133739439677266
10125,S1001,tr5,11,1.408220494316225
10126,S1001,tr6,11,0.41741955175097556
10127,S1001,tr7,11,0.9895141507429447
10128,S1001,tr8,11,1.4522643636801342
10129,S1001,tr9,11,1.4037149500461075
10130,S1002,tr1,11,1.0763097130349077
10131,S1002,tr10,11,0.9767920930080071
10132,S1002,tr2,11,1.1023409249786211
10133,S1002,tr3,11,1.282112546530751
10134,S1002,tr4,11,1.0384617035296304
10135,S1002,tr5,11,1.0942850857386313
10136,S1002,tr6,11,1.014464969732255
10137,S1002,tr7,11,0.5994320295427873
10138,S1002,tr8,11,0.8964383108071657
10139,S1002,tr9,11,1.122743675040337
10140,S1003,tr1,11,0.5195826580190193
10141,S1003,tr10,11,0.7530820300880783
10142,S1003,tr2,11,0.8545889592412674
10143,S1003,tr3,11,0.2040921154615486
10144,S1003,tr4,11,0.86971124482654
10145,S1003,tr5,11,0.6647843312546805
10146,S1003,tr6,11,0.6678419327930237
10147,S1003,tr7,11,0.3336777947227455
10148,S1003,tr8,11,0.766763359782528
10149,S1003,tr9,11,0.7800935097547644
10150,S1004,tr1,11,1.2923783468959231
10151,S1004,tr10,11,1.3293667822109088
10152,S1004,tr2,11,1.5731012113244252
10153,S1004,tr3,11,1.2900869885242174
10154,S1004,tr4,11,0.36891900332147054
10155,S1004,tr5,11,0.8731244982629809
10156,S1004,tr6,11,1.2106385325174618
10157,S1004,tr7,11,1.4452521050918132
10158,S1004,tr8,11,1.3634090525106621
10159,S1004,tr9,11,0.967967082483593
10160,S1005,tr1,11,0.8412639325414912
10161,S1005,tr10,11,0.873902941195818
10162,S1005,tr2,11,0.8226514600536364
10163,S1005,tr3,11,0.949269742579831
10164,S1005,tr4,11,0.9976096520541576
10165,S1005,tr5,11,1.219097346545356
10166,S1005,tr6,11,0.8558898130779437
10167,S1005,tr7,11,1.035084455729604
10168,S1005,tr8,11,0.9321915688727405
10169,S1005,tr9,11,0.49192043663995993
10170,S1006,tr1,11,1.1565303483549165
10171,S1006,tr10,11,0.5954291766750691
10172,S1006,tr2,11,1.1593211094988982
10173,S1006,tr3,11,0.7586698239624662
10174,S1006,tr4,11,1.18493999934458
10175,S1006,tr5,11,1.1604208146865713
10176,S1006,tr6,11,1.4249928738737776
10177,S1006,tr7,11,1.331482949573182
10178,S1006,tr8,11,0.5559171438658226
10179,S1006,tr9,11,0.7883233995893277
10180,S1007,tr1,11,1.5393006975192796
10181,S1007,tr10,11,1.1974278935171316
10182,S1007,tr2,11,0.42682671258716315
10183,S1007,tr3,11,1.3778798904494323
10184,S1007,tr4,11,1.4048881081738556
10185,S1007,tr5,11,1.3676413318499712
10186,S1007,tr6,11,1.5495472757969133
10187,S1007,tr7,11,1.370925396369976
10188,S1007,tr8,11,1.5866894005349348
10189,S1007,tr9,11,1.5154064677416057
10190,S1009,tr1,11,1.6680422134391306
10191,S1009,tr10,11,1.7567089419291237
10192,S1009,tr2,11,1.5973742612608113
10193,S1009,tr3,11,1.773170908975023
10194,S1009,tr4,11,1.5138987128702794
10195,S1009,tr5,11,1.287724431342762
10196,S1009,tr6,11,1.3092495061689478
10197,S1009,tr7,11,1.5650703545811095
10198,S1009,tr8,11,1.621806644989861
10199,S1009,tr9,11,1.7248358964097286
10200,S1010,tr1,11,1.5460480222626458
10201,S1010,tr10,11,1.2423033689686525
10202,S1010,tr2,11,1.007971120634334
10203,S1010,tr3,11,1.3541955964442203
10204,S1010,tr4,11,0.8094366687641533
10205,S1010,tr5,11,0.425981103648572
10206,S1010,tr6,11,1.3668349979010521
10207,S1010,tr7,11,0.6977398249476979
10208,S1010,tr8,11,1.3496578730346656
10209,S1010,tr9,11,0.7108939583557409
10210,S1011,tr1,11,1.113528053696944
10211,S1011,tr10,11,1.1209188446416138
10212,S1011,tr2,11,1.0063078746816687
10213,S1011,tr3,11,0.9989186802208105
10214,S1011,tr4,11,1.1667447283631625
10215,S1011,tr5,11,0.9210009383691642
10216,S1011,tr6,11,1.08592516390387
10217,S1011,tr7,11,1.124224823079461
10218,S1011,tr8,11,1.1544287649634444
10219,S1011,tr9,11,1.1793436377252045
10220,S1012,tr1,11,0.28940960418651834
10221,S1012,tr10,11,1.1178194408527036
10222,S1012,tr2,11,1.0571961291559928
10223,S1012,tr3,11,0.4336672109068737
10224,S1012,tr4,11,1.2609545865306997
10225,S1012,tr5,11,1.177270966847283
10226,S1012,tr6,11,1.2845224029876665
10227,S1012,tr7,11,1.051441953673831
10228,S1012,tr8,11,1.2935626580223647
10229,S1012,tr9,11,1.1014543682895512
10230,S1013,tr1,11,1.2765701421457822
10231,S1013,tr10,11,0.8476248066770149
10232,S1013,tr2,11,1.1172452829711088
10233,S1013,tr3,11,0.8599887403546668
10234,S1013,tr4,11,0.9169270933069535
10235,S1013,tr5,11,0.829468628480072
10236,S1013,tr6,11,0.8401331172116093
10237,S1013,tr7,11,0.6701285211593233
10238,S1013,tr8,11,0.48232086217022785
10239,S1013,tr9,11,1.2337354670655616
10240,S1014,tr1,11,0.39446389076392074
10241,S1014,tr10,11,0.7531826613428646
10242,S1014,tr2,11,1.176132428948993
10243,S1014,tr3,11,1.1119420338419541
10244,S1014,tr4,11,1.1649693766453628
10245,S1014,tr5,11,1.303174664067009
10246,S1014,tr6,11,1.0040844965697915
10247,S1014,tr7,11,0.9069280662633104
10248,S1014,tr8,11,0.9247244516678439
10249,S1014,tr9,11,0.5838680754234957
10250,S1015,tr1,11,0.9359897397776038
10251,S1015,tr10,11,0.8551524993633273
10252,S1015,tr2,11,1.177828601753828
10253,S1015,tr3,11,1.3189376896590015
10254,S1015,tr4,11,1.3899117209140153
10255,S1015,tr5,11,0.8113760071266755
10256,S1015,tr6,11,1.049308734630227
10257,S1015,tr7,11,0.93122556571829
10258,S1015,tr8,11,0.6316821762624842
10259,S1015,tr9,11,1.0444515606810774
10260,S1016,tr1,11,0.7053031198703262
10261,S1016,tr10,11,0.21304612735500517
10262,S1016,tr2,11,0.699226482213566
10263,S1016,tr3,11,0.7128261849076534
10264,S1016,tr4,11,0.8268376409451036
10265,S1016,tr5,11,0.7068436160430062
10266,S1016,tr6,11,0.7032711901072994
10267,S1016,tr7,11,0.8556534672961074
10268,S1016,tr8,11,0.7276150304383686
10269,S1016,tr9,11,1.5345086453259076
10270,S1017,tr1,11,0.9822188691873721
10271,S1017,tr10,11,0.9151605580882187
10272,S1017,tr2,11,1.5535715128592815
10273,S1017,tr3,11,0.8418114256859458
10274,S1017,tr4,11,0.971004670642616
10275,S1017,tr5,11,1.224274530929999
10276,S1017,tr6,11,0.9768444043344254
10277,S1017,tr7,11,0.7220970281706449
10278,S1017,tr8,11,1.0160167382365621
10279,S1017,tr9,11,1.1808031260646177
10280,S1018,tr1,11,1.0951659999967738
10281,S1018,tr10,11,1.366548457819847
10282,S1018,tr2,11,1.2996970553857756
10283,S1018,tr3,11,0.5510481411927342
10284,S1018,tr4,11,1.0811659254015837
10285,S1018,tr5,11,0.6201030296026675
10286,S1018,tr6,11,0.8916421125273546
10287,S1018,tr7,11,1.0378321992538782
10288,S1018,tr8,11,0.9542178444195929
10289,S1018,tr9,11,1.346080781895158
10290,S1019,tr1,11,0.5094214849453638
10291,S1019,tr10,11,0.9888748339713751
10292,S1019,tr2,11,1.1951107182346545
10293,S1019,tr3,11,0.7235825533385433
10294,S1019,tr4,11,0.858577577838606
10295,S1019,tr5,11,0.8887542810533773
10296,S1019,tr6,11,0.9669121605981156
10297,S1019,tr7,11,0.9798835597721958
10298,S1019,tr8,11,1.0436276032303484
10299,S1019,tr9,11,0.8124328138458848
10300,S1020,tr1,11,1.1720138140552494
10301,S1020,tr10,11,1.2165545093991272
10302,S1020,tr2,11,1.3213182514500266
10303,S1020,tr3,11,1.414917419871366
10304,S1020,tr4,11,1.3006599279566782
10305,S1020,tr5,11,1.2740980124741306
10306,S1020,tr6,11,1.2476779521775934
10307,S1020,tr7,11,1.4784354797647825
10308,S1020,tr8,11,1.1086063971643667
10309,S1020,tr9,11,1.14587446342629
10310,S1021,tr1,11,1.337918774220141
10311,S1021,tr10,11,1.600652099663538
10312,S1021,tr2,11,0.7982311336428638
10313,S1021,tr3,11,1.1034174203767821
10314,S1021,tr4,11,1.40998112226452
10315,S1021,tr5,11,0.44627788273466773
10316,S1021,tr6,11,0.6119046956428347
10317,S1021,tr7,11,1.404489159448039
10318,S1021,tr8,11,0.4527462952289589
10319,S1021,tr9,11,1.0607301773373563
10320,S1022,tr1,11,0.4452804724352787
10321,S1022,tr10,11,1.313753027576415
10322,S1022,tr2,11,0.6081481921509989
10323,S1022,tr3,11,0.8144525218229625
10324,S1022,tr4,11,0.6882390988923887
10325,S1022,tr5,11,1.086128785816339
10326,S1022,tr6,11,1.552286256012953
10327,S1022,tr7,11,0.8448451117087935
10328,S1022,tr8,11,0.8014431990489623
10329,S1022,tr9,11,0.6648921596990301
10330,S1023,tr1,11,1.200258520633332
10331,S1023,tr10,11,1.3732084800188837
10332,S1023,tr2,11,0.6103214716175309
10333,S1023,tr3,11,1.2031042974303223
10334,S1023,tr4,11,1.0413759722157356
10335,S1023,tr5,11,0.9102229905132798
10336,S1023,tr6,11,1.0261726651314296
10337,S1023,tr7,11,1.3163160030129935
10338,S1023,tr8,11,0.5682776287757743
10339,S1023,tr9,11,0.7500480847903815
10340,S1024,tr1,11,0.33523379362068517
10341,S1024,tr10,11,0.27268727118702285
10342,S1024,tr2,11,1.5162705058348283
10343,S1024,tr3,11,0.17182477841542126
10344,S1024,tr4,11,1.0534771567805408
10345,S1024,tr5,11,0.730500644864817
10346,S1024,tr6,11,1.0800342555004663
10347,S1024,tr7,11,0.8059807575339131
10348,S1024,tr8,11,0.8841891694157898
10349,S1024,tr9,11,0.48622392348719845
10350,S1025,tr1,11,0.9466987310899861
10351,S1025,tr10,11,1.0960805735610941
10352,S1025,tr2,11,0.8670334562634099
10353,S1025,tr3,11,0.740606390980148
10354,S1025,tr4,11,0.6437623644216864
10355,S1025,tr5,11,0.5021148283974959
10356,S1025,tr6,11,0.8004316214772602
10357,S1025,tr7,11,0.5654509230773153
10358,S1025,tr8,11,0.6026889024712145
10359,S1025,tr9,11,0.9930725946758957
10360,S1026,tr1,11,0.7151233887732877
10361,S1026,tr10,11,0.9254808550388957
10362,S1026,tr2,11,1.2419218148430995
10363,S1026,tr3,11,1.0203190196599508
10364,S1026,tr4,11,1.1220759231194275
10365,S1026,tr5,11,0.24079022688825408
10366,S1026,tr6,11,1.2287617687934371
10367,S1026,tr7,11,0.9815309918426817
10368,S1026,tr8,11,1.0431259069960452
10369,S1026,tr9,11,0.82312638261024
10370,S1027,tr1,11,1.5240033599092553
10371,S1027,tr10,11,1.5411407956023646
10372,S1027,tr2,11,0.5517148064923568
10373,S1027,tr3,11,1.1550949911200856
10374,S1027,tr4,11,1.2765049749475195
10375,S1027,tr5,11,0.5377618583014676
10376,S1027,tr6,11,0.5131682799332771
10377,S1027,tr7,11,1.3745062260072491
10378,S1027,tr8,11,0.40851989661836646
10379,S1027,tr9,11,0.7938462246350296
10380,S1028,tr1,11,0.49980416209432704
10381,S1028,tr10,11,1.2040244992740587
10382,S1028,tr2,11,1.5272471403375383
10383,S1028,tr3,11,1.4267424539719273
10384,S1028,tr4,11,1.448619371439782
10385,S1028,tr5,11,1.2761660477107666
10386,S1028,tr6,11,1.4937536488438763
10387,S1028,tr7,11,1.3607402949088936
10388,S1028,tr8,11,1.2083718954564318
10389,S1028,tr9,11,1.1801585793270986
10390,S1029,tr1,11,1.0939983773093849
10391,S1029,tr10,11,0.8818029919658094
10392,S1029,tr2,11,1.1063246533210342
10393,S1029,tr3,11,1.1293890394123547
10394,S1029,tr4,11,0.7814282075175021
10395,S1029,tr5,11,1.2821722189220817
10396,S1029,tr6,11,1.0931173253466737
10397,S1029,tr7,11,1.0925991921044296
10398,S1029,tr8,11,0.6661240028550335
10399,S1029,tr9,11,1.0683638238208224
10400,S1030,tr1,11,0.6967985260393705
10401,S1030,tr10,11,0.9607422674696252
10402,S1030,tr2,11,1.116020828146214
10403,S1030,tr3,11,1.2323885692576129
10404,S1030,tr4,11,1.1273704006697303
10405,S1030,tr5,11,0.7942357721082988
10406,S1030,tr6,11,0.8065342323501127
10407,S1030,tr7,11,0.6789564787683244
10408,S1030,tr8,11,0.761730400459365
10409,S1030,tr9,11,0.948121729676618
10410,S1031,tr1,11,1.5624364940918272
10411,S1031,tr10,11,0.526069840287284
10412,S1031,tr2,11,1.451379520570148
10413,S1031,tr3,11,1.2020273735712383
10414,S1031,tr4,11,1.0755409927319637
10415,S1031,tr5,11,1.2523220491200724
10416,S1031,tr6,11,1.450131534073251
10417,S1031,tr7,11,1.3537890079190875
10418,S1031,tr8,11,1.3977904203107274
10419,S1031,tr9,11,0.4817193055686347
10420,S1032,tr1,11,0.20827116991672334
10421,S1032,tr10,11,1.5496966235674479
10422,S1032,tr2,11,1.6228050154134215
10423,S1032,tr3,11,1.3842564766784975
10424,S1032,tr4,11,1.668765730291542
10425,S1032,tr5,11,1.6471192405154726
10426,S1032,tr6,11,1.4653178622720073
10427,S1032,tr7,11,1.4184746424740091
10428,S1032,tr8,11,1.5702077959316225
10429,S1032,tr9,11,1.459505172859108
10430,S1033,tr1,11,1.5309981735969103
10431,S1033,tr10,11,0.6375932370045755
10432,S1033,tr2,11,1.0747602837664738
10433,S1033,tr3,11,0.6637701599771322
10434,S1033,tr4,11,0.8523036826726573
10435,S1033,tr5,11,1.2766262307686636
10436,S1033,tr6,11,1.6426720676413753
10437,S1033,tr7,11,1.0438904284468615
10438,S1033,tr8,11,0.5766230590439007
10439,S1033,tr9,11,0.8564073492661357
10440,S1034,tr1,11,0.8116960945520568
10441,S1034,tr10,11,1.047350945406191
10442,S1034,tr2,11,1.2136884428309402
10443,S1034,tr3,11,0.8893037828328946
10444,S1034,tr4,11,0.9413842214698853
10445,S1034,tr5,11,1.5913464915867312
10446,S1034,tr6,11,1.3735123922390617
10447,S1034,tr7,11,0.6831288758848605
10448,S1034,tr8,11,1.2830471525576626
10449,S1034,tr9,11,0.2841564719402566
10450,S1035,tr1,11,0.5994638548574373
10451,S1035,tr10,11,1.2417926282154557
10452,S1035,tr2,11,1.213508037476936
10453,S1035,tr3,11,1.2019483728828457
10454,S1035,tr4,11,1.2908385042812927
10455,S1035,tr5,11,1.3489316685768173
10456,S1035,tr6,11,1.1930800121232066
10457,S1035,tr7,11,1.2307209226085603
10458,S1035,tr8,11,1.3298417858775493
10459,S1035,tr9,11,1.3029440143792557
10460,S1036,tr1,11,0.5023862404844952
10461,S1036,tr10,11,0.9897768648212825
10462,S1036,tr2,11,0.8692446529610764
10463,S1036,tr3,11,1.120602710628858
10464,S1036,tr4,11,1.1114128498776605
10465,S1036,tr5,11,0.8114832566407241
10466,S1036,tr6,11,1.092614086418626
10467,S1036,tr7,11,1.0165355453160414
10468,S1036,tr8,11,0.9134487927201976
10469,S1036,tr9,11,0.8094265992239162
10470,S1037,tr1,11,1.3186253885389516
10471,S1037,tr10,11,0.36152286556266905
10472,S1037,tr2,11,1.2930773743524486
10473,S1037,tr3,11,1.4762988835445081
10474,S1037,tr4,11,1.3103059533510935
10475,S1037,tr5,11,1.3781466334796781
10476,S1037,tr6,11,0.99342299122832
10477,S1037,tr7,11,1.2107495834241653
10478,S1037,tr8,11,1.2550854217538934
10479,S1037,tr9,11,0.6488807638824345
10480,S1038,tr1,11,0.5526694178895205
10481,S1038,tr10,11,1.6862202613415886
10482,S1038,tr2,11,0.997572165341102
10483,S1038,tr3,11,0.9168736939326976
10484,S1038,tr4,11,1.5051340198273728
10485,S1038,tr5,11,1.151065703550179
10486,S1038,tr6,11,1.6163307757933825
10487,S1038,tr7,11,1.216135230866145
10488,S1038,tr8,11,1.7673151161623712
10489,S1038,tr9,11,1.4917181959697852
10490,S1039,tr1,11,0.8869826727671283
10491,S1039,tr10,11,0.4368421698118965
10492,S1039,tr2,11,0.7404960386333349
10493,S1039,tr3,11,0.8948788259087581
10494,S1039,tr4,11,0.5933730050690001
10495,S1039,tr5,11,0.7600985574083836
10496,S1039,tr6,11,0.8687026797219174
10497,S1039,tr7,11,0.8106030272529423
10498,S1039,tr8,11,0.7822065062720471
10499,S1039,tr9,11,0.6938747120296338
10500,S1040,tr1,11,0.45867114858676244
10501,S1040,tr10,11,1.0732254853572112
10502,S1040,tr2,11,0.3754650098119046
10503,S1040,tr3,11,0.6945948130373045
10504,S1040,tr4,11,0.45547850160286873
10505,S1040,tr5,11,1.0419708869131337
10506,S1040,tr6,11,0.757350559483218
10507,S1040,tr7,11,1.2766566135270307
10508,S1040,tr8,11,1.101567389732317
10509,S1040,tr9,11,1.384619895032478
10510,S1041,tr1,11,1.3888242935989574
10511,S1041,tr10,11,1.4864752040594589
10512,S1041,tr2,11,1.369182260732555
10513,S1041,tr3,11,1.2513705076798274
10514,S1041,tr4,11,1.3750775158516262
10515,S1041,tr5,11,1.5504884258260256
10516,S1041,tr6,11,1.5121554704659288
10517,S1041,tr7,11,0.923617539995753
10518,S1041,tr8,11,1.2946208550605598
10519,S1041,tr9,11,1.3669508270203812
10520,S1042,tr1,11,0.36684987123398216
10521,S1042,tr10,11,1.5886899179785332
10522,S1042,tr2,11,0.296710638591353
10523,S1042,tr3,11,1.525137827086321
10524,S1042,tr4,11,1.5523534032102004
10525,S1042,tr5,11,1.2448227737800235
10526,S1042,tr6,11,1.5163356536829058
10527,S1042,tr7,11,1.6862685728867925
10528,S1042,tr8,11,1.264814066178664
10529,S1042,tr9,11,1.3667178634215171
10530,S1043,tr1,11,1.2484857127672326
10531,S1043,tr10,11,1.1195276642729797
10532,S1043,tr2,11,1.2397799397437332
10533,S1043,tr3,11,1.3092261774127527
10534,S1043,tr4,11,1.1213800422517517
10535,S1043,tr5,11,1.3328482533254922
10536,S1043,tr6,11,1.1943319225224842
10537,S1043,tr7,11,1.4321557663311966
10538,S1043,tr8,11,1.3027792565988316
10539,S1043,tr9,11,1.2085552806387423
10540,S1044,tr1,11,0.7293294437017566
10541,S1044,tr10,11,1.4859443543247302
10542,S1044,tr2,11,0.8210413334265942
10543,S1044,tr3,11,1.4566664860098357
10544,S1044,tr4,11,1.1018751157595967
10545,S1044,tr5,11,1.488220199413581
10546,S1044,tr6,11,0.5401098070174252
10547,S1044,tr7,11,1.4786124208317808
10548,S1044,tr8,11,1.4118430670026931
10549,S1044,tr9,11,1.2905185367927539
10550,S1045,tr1,11,1.3693314706241055
10551,S1045,tr10,11,1.320479790034852
10552,S1045,tr2,11,0.6925310692296791
10553,S1045,tr3,11,0.442439436630723
10554,S1045,tr4,11,0.3539874586409104
10555,S1045,tr5,11,0.7324370366792243
10556,S1045,tr6,11,1.2440809472005467
10557,S1045,tr7,11,0.39634607981285375
10558,S1045,tr8,11,0.3704313729145841
10559,S1045,tr9,11,0.18306855013015605
10560,S1046,tr1,11,0.5293647168696052
10561,S1046,tr10,11,1.806155498590307
10562,S1046,tr2,11,0.8280988570245804
10563,S1046,tr3,11,0.6408127488006091
10564,S1046,tr4,11,1.6124130769583307
10565,S1046,tr5,11,1.6293803980305095
10566,S1046,tr6,11,1.6257261961749094
10567,S1046,tr7,11,1.574842758013887
10568,S1046,tr8,11,1.7318277007185385
10569,S1046,tr9,11,1.7574680223317736
10570,S1047,tr1,11,1.2489680810966044
10571,S1047,tr10,11,1.1524488586499695
10572,S1047,tr2,11,1.5832281182818218
10573,S1047,tr3,11,1.360322172980259
10574,S1047,tr4,11,1.4890858725765042
10575,S1047,tr5,11,1.5051595983364454
10576,S1047,tr6,11,1.4629206296439503
10577,S1047,tr7,11,1.2999307596963563
10578,S1047,tr8,11,1.1213936191662102
10579,S1047,tr9,11,1.4327390604988928
10580,S1048,tr1,11,0.19443674541207157
10581,S1048,tr10,11,1.1152716683344774
10582,S1048,tr2,11,0.7091955947572701
10583,S1048,tr3,11,1.4119354486051081
10584,S1048,tr4,11,1.3127975255391569
10585,S1048,tr5,11,1.5177816168037843
10586,S1048,tr6,11,1.5701463320515077
